ID,Loan_Type,Gender,Age,Degree,Income,Credit_score,Loan_length,Signers,Citizenship,Default
1263,Car ,Female,44,College ,113661,753,3,1,Citizen    ,1
1264,Car ,Female,45,HS      ,78848,661,2,1,Citizen    ,0
1265,Car ,Male  ,35,HS      ,83072,630,2,2,Citizen    ,0
1266,Car ,Male  ,42,HS      ,98761,631,2,2,Citizen    ,0
1267,Car ,Male  ,49,College ,93148,653,1,2,Citizen    ,0
1268,Car ,Male  ,39,HS      ,102320,644,1,2,Citizen    ,0
1269,Car ,Female,49,HS      ,110658,594,0,1,Citizen    ,0
1270,Car ,Male  ,54,HS      ,94028,587,1,2,Citizen    ,0
1271,Car ,Female,52,HS      ,85075,657,1,2,Citizen    ,0
1272,Car ,Male  ,39,HS      ,76516,525,0,2,Citizen    ,0
1273,Home,Male  ,45,HS      ,78650,606,6,2,Citizen    ,0
1274,Home,Female,43,HS      ,103136,594,7,2,Citizen    ,0
1275,Home,Female,35,HS      ,72272,662,5,1,Citizen    ,0
1276,Car ,Female,47,College ,111690,604,2,2,Citizen    ,0
1277,Car ,Female,46,HS      ,102067,505,0,2,Citizen    ,0
1278,Home,Male  ,32,HS      ,71611,586,7,2,Citizen    ,0
1279,Car ,Male  ,29,HS      ,95687,623,0,2,Citizen    ,0
1280,Car ,Male  ,42,HS      ,95740,591,3,2,Citizen    ,0
1281,Car ,Female,41,Gradaute,76918,645,0,2,Citizen    ,1
1282,Home,Male  ,43,HS      ,100152,523,4,2,Citizen    ,0
1283,Home,Female,48,HS      ,93852,564,8,2,Citizen    ,0
1284,Car ,Female,42,HS      ,111015,616,1,2,Citizen    ,0
1285,Home,Female,44,HS      ,74457,661,7,2,Citizen    ,0
1286,Car ,Male  ,58,Gradaute,104720,670,2,2,Non-citizen,0
1287,Car ,Male  ,42,College ,91711,608,2,2,Non-citizen,0
1288,Car ,Male  ,37,College ,81712,594,1,2,Citizen    ,0
1289,Car ,Male  ,42,College ,103246,711,2,2,Citizen    ,0
1290,Home,Male  ,34,HS      ,71177,557,8,2,Citizen    ,0
1291,Home,Male  ,32,HS      ,81877,652,7,2,Citizen    ,0
1292,Car ,Female,45,HS      ,91868,590,1,2,Citizen    ,0
1293,Car ,Male  ,42,HS      ,118095,783,3,1,Citizen    ,0
1294,Car ,Female,50,College ,123149,668,2,2,Citizen    ,1
1295,Car ,Male  ,43,HS      ,73429,592,0,2,Citizen    ,0
1296,Car ,Female,50,College ,133490,664,1,2,Citizen    ,0
1297,Car ,Female,52,College ,109154,677,0,2,Citizen    ,0
1298,Car ,Female,46,College ,102072,697,2,2,Citizen    ,0
1299,Car ,Male  ,39,HS      ,108771,627,3,2,Citizen    ,0
1300,Car ,Male  ,54,Gradaute,94095,747,1,2,Non-citizen,0
1301,Car ,Female,48,Gradaute,103509,701,0,2,Citizen    ,0
1302,Car ,Female,58,Gradaute,110395,707,1,2,Non-citizen,1
1303,Car ,Male  ,39,College ,81210,590,1,2,Non-citizen,0
1304,Car ,Female,36,HS      ,95604,581,0,2,Citizen    ,0
1305,Home,Male  ,36,HS      ,99023,580,4,2,Citizen    ,0
1306,Car ,Female,39,HS      ,66437,631,0,2,Citizen    ,0
1307,Car ,Female,46,HS      ,108527,617,2,1,Citizen    ,0
1308,Car ,Male  ,31,HS      ,72903,546,2,2,Citizen    ,0
1309,Car ,Male  ,54,Gradaute,91534,631,2,2,Citizen    ,0
1310,Car ,Male  ,38,HS      ,85303,579,2,2,Citizen    ,0
1311,Car ,Female,53,HS      ,97180,702,1,2,Citizen    ,0
1312,Car ,Male  ,42,HS      ,67681,581,1,2,Citizen    ,0
1314,Car ,Female,47,Gradaute,122899,620,2,2,Citizen    ,1
1315,Car ,Male  ,37,College ,132393,648,0,2,Citizen    ,1
1316,Car ,Male  ,40,HS      ,94832,548,0,2,Citizen    ,0
1317,Car ,Female,44,College ,121667,620,2,2,Citizen    ,1
1318,Car ,Male  ,47,HS      ,119588,614,0,2,Citizen    ,0
1319,Car ,Male  ,49,HS      ,98805,644,1,2,Citizen    ,0
1320,Home,Male  ,33,HS      ,79937,541,0,2,Citizen    ,0
1321,Car ,Male  ,42,HS      ,70726,702,0,2,Citizen    ,0
1322,Car ,Female,42,College ,91830,521,2,2,Citizen    ,1
1323,Car ,Female,49,HS      ,103814,765,2,2,Citizen    ,0
1324,Car ,Male  ,45,HS      ,105343,613,1,2,Citizen    ,0
1325,Car ,Male  ,38,College ,115190,577,1,2,Citizen    ,1
1326,Car ,Male  ,55,HS      ,115171,736,2,2,Citizen    ,0
1327,Car ,Male  ,37,College ,85113,596,2,2,Citizen    ,0
1328,Car ,Male  ,51,HS      ,113810,638,2,2,Citizen    ,0
1329,Car ,Female,47,HS      ,95159,621,0,2,Citizen    ,0
1330,Car ,Male  ,38,HS      ,89529,654,0,2,Citizen    ,1
1331,Car ,Male  ,46,HS      ,103748,652,1,2,Citizen    ,0
1332,Car ,Male  ,42,HS      ,111654,558,3,2,Citizen    ,0
1333,Car ,Male  ,31,HS      ,73590,537,0,2,Citizen    ,0
1334,Home,Male  ,41,HS      ,97031,691,7,2,Citizen    ,0
1335,Home,Male  ,44,College ,102112,725,6,2,Citizen    ,0
1336,Car ,Female,30,HS      ,96754,567,0,2,Citizen    ,0
1337,Car ,Male  ,50,College ,84917,627,2,2,Citizen    ,0
1338,Car ,Male  ,44,College ,119778,666,1,2,Citizen    ,1
1339,Car ,Female,42,College ,93672,636,2,2,Citizen    ,0
1340,Car ,Male  ,49,HS      ,110257,551,1,2,Citizen    ,0
1341,Home,Male  ,39,HS      ,99049,552,3,2,Citizen    ,0
1342,Car ,Male  ,53,College ,86532,589,1,2,Citizen    ,1
1343,Home,Male  ,33,HS      ,87421,606,3,2,Citizen    ,0
1344,Home,Female,49,HS      ,101868,727,5,2,Citizen    ,0
1345,Car ,Female,35,College ,122956,501,2,2,Citizen    ,0
1346,Home,Male  ,39,HS      ,80743,585,3,2,Citizen    ,0
1347,Home,Female,40,HS      ,102569,662,6,2,Citizen    ,0
1348,Car ,Female,47,College ,140368,736,0,2,Citizen    ,1
1349,Car ,Male  ,44,HS      ,108300,617,0,2,Citizen    ,0
1350,Car ,Female,51,Gradaute,101050,681,1,2,Citizen    ,0
1351,Home,Male  ,43,HS      ,99254,545,9,2,Citizen    ,0
1352,Home,Male  ,34,HS      ,95940,520,4,2,Citizen    ,0
1353,Car ,Male  ,44,HS      ,99668,581,2,2,Citizen    ,0
1354,Car ,Male  ,44,HS      ,74273,571,2,2,Citizen    ,0
1355,Car ,Male  ,40,College ,72785,534,2,2,Citizen    ,0
1356,Home,Male  ,40,HS      ,92779,623,3,2,Citizen    ,0
1357,Car ,Male  ,37,HS      ,111631,590,0,2,Citizen    ,0
1358,Car ,Male  ,46,HS      ,84324,586,1,2,Citizen    ,0
1359,Car ,Female,48,Gradaute,74595,681,2,2,Citizen    ,0
1360,Home,Male  ,36,HS      ,80699,672,3,2,Citizen    ,0
1361,Car ,Male  ,41,HS      ,80962,613,2,2,Citizen    ,0
1362,Car ,Female,40,College ,51881,611,0,2,Citizen    ,0
1363,Car ,Female,53,College ,119421,615,3,2,Citizen    ,0
1364,Car ,Male  ,30,HS      ,72742,516,0,2,Citizen    ,0
1365,Home,Male  ,38,HS      ,116684,682,7,2,Citizen    ,1
1366,Car ,Male  ,41,College ,93605,567,3,1,Citizen    ,0
1367,Car ,Male  ,49,College ,95036,655,2,2,Citizen    ,0
1368,Home,Male  ,37,HS      ,83528,527,6,2,Citizen    ,0
1369,Home,Female,44,HS      ,123102,631,8,2,Citizen    ,0
1370,Car ,Female,45,HS      ,86537,688,3,2,Citizen    ,0
1371,Car ,Female,41,Gradaute,96592,530,0,2,Non-citizen,0
1372,Car ,Female,47,College ,95819,570,0,2,Citizen    ,0
1373,Car ,Female,41,HS      ,80582,576,1,2,Citizen    ,0
1374,Car ,Female,55,College ,136333,668,3,2,Citizen    ,1
1375,Home,Female,37,HS      ,88174,699,5,2,Citizen    ,0
1376,Car ,Female,42,College ,149116,752,0,2,Citizen    ,0
1377,Home,Female,27,HS      ,108001,626,4,2,Citizen    ,0
1378,Car ,Male  ,40,HS      ,101049,607,0,2,Citizen    ,1
1379,Car ,Male  ,49,College ,112216,635,3,2,Citizen    ,0
1380,Car ,Female,48,College ,108506,570,2,2,Citizen    ,0
1381,Car ,Female,38,HS      ,95433,550,1,1,Citizen    ,0
1382,Car ,Male  ,35,HS      ,108275,598,0,2,Citizen    ,1
1383,Car ,Female,43,College ,90908,583,0,2,Citizen    ,0
1384,Car ,Male  ,48,College ,98321,687,2,2,Citizen    ,0
1385,Car ,Female,43,College ,85530,652,0,2,Citizen    ,0
1386,Car ,Male  ,35,HS      ,104126,585,2,2,Citizen    ,0
1387,Home,Female,44,HS      ,122168,657,10,2,Citizen    ,0
1388,Car ,Female,41,HS      ,79997,561,0,2,Citizen    ,0
1389,Home,Female,49,HS      ,126765,615,12,1,Citizen    ,0
1390,Car ,Male  ,44,HS      ,73410,630,0,2,Citizen    ,0
1391,Home,Female,46,HS      ,92940,524,3,2,Citizen    ,0
1392,Car ,Female,46,HS      ,108096,725,3,1,Citizen    ,0
1393,Car ,Male  ,54,HS      ,61898,560,0,2,Citizen    ,0
1394,Car ,Female,46,College ,122937,651,1,1,Citizen    ,0
1395,Car ,Female,54,College ,110492,610,2,2,Citizen    ,0
1396,Car ,Male  ,39,College ,85797,646,3,2,Citizen    ,0
1397,Car ,Male  ,44,College ,81826,590,0,2,Citizen    ,0
1398,Car ,Female,52,HS      ,82476,707,0,2,Citizen    ,0
1399,Car ,Female,40,College ,112338,590,2,2,Citizen    ,0
1400,Car ,Male  ,50,HS      ,99492,653,1,2,Citizen    ,0
1401,Home,Female,49,HS      ,127681,625,9,2,Citizen    ,0
1402,Car ,Female,40,HS      ,82284,668,1,2,Citizen    ,0
1403,Car ,Male  ,30,HS      ,105668,473,2,2,Citizen    ,0
1404,Car ,Male  ,34,HS      ,100246,615,1,2,Citizen    ,0
1405,Home,Male  ,39,HS      ,56204,607,12,2,Citizen    ,0
1406,Car ,Male  ,37,College ,86573,552,0,2,Citizen    ,0
1407,Home,Female,48,HS      ,99007,623,10,2,Citizen    ,0
1408,Car ,Male  ,43,HS      ,92606,669,1,2,Citizen    ,0
1409,Car ,Female,40,HS      ,102575,722,0,2,Citizen    ,0
1410,Home,Male  ,40,HS      ,79030,687,5,1,Citizen    ,0
1411,Car ,Male  ,20,HS      ,59066,536,0,1,Citizen    ,0
1412,Home,Female,38,HS      ,86835,629,5,2,Citizen    ,0
1413,Car ,Female,47,College ,104642,685,3,2,Citizen    ,1
1414,Home,Male  ,33,College ,100385,658,7,2,Citizen    ,0
1415,Home,Male  ,38,HS      ,74705,668,5,2,Citizen    ,0
1416,Home,Male  ,34,HS      ,102108,632,2,2,Citizen    ,0
1417,Car ,Male  ,38,HS      ,90868,528,0,2,Citizen    ,0
1418,Car ,Male  ,41,HS      ,53187,508,0,2,Citizen    ,0
1419,Home,Male  ,45,HS      ,117222,622,6,2,Citizen    ,0
1420,Car ,Male  ,36,HS      ,88281,554,0,2,Citizen    ,0
1421,Home,Male  ,45,HS      ,78971,584,9,2,Citizen    ,0
1422,Car ,Male  ,40,HS      ,95799,499,0,2,Citizen    ,0
1423,Car ,Female,45,HS      ,100986,642,1,2,Citizen    ,0
1424,Car ,Female,40,HS      ,92813,617,1,2,Citizen    ,0
1425,Car ,Male  ,41,College ,97520,553,1,2,Citizen    ,0
1426,Car ,Male  ,41,HS      ,70988,632,0,2,Citizen    ,0
1427,Car ,Female,43,College ,111384,563,1,2,Citizen    ,0
1428,Car ,Male  ,49,HS      ,80549,664,2,2,Citizen    ,0
1429,Car ,Male  ,35,College ,69649,625,3,2,Citizen    ,0
1430,Home,Male  ,46,HS      ,83874,565,6,2,Citizen    ,0
1431,Home,Female,39,College ,88400,570,12,2,Citizen    ,0
1432,Car ,Male  ,41,HS      ,66530,583,1,2,Citizen    ,0
1433,Car ,Female,34,HS      ,98385,602,1,2,Citizen    ,0
1434,Car ,Male  ,56,College ,103480,670,3,2,Citizen    ,0
1435,Car ,Female,30,HS      ,109920,557,1,2,Citizen    ,0
1436,Car ,Female,50,College ,102080,647,2,2,Citizen    ,0
1437,Car ,Female,39,HS      ,94158,625,1,2,Citizen    ,0
1438,Home,Male  ,38,HS      ,74191,590,4,2,Citizen    ,0
1439,Car ,Female,56,HS      ,91160,609,2,2,Citizen    ,0
1440,Car ,Female,48,College ,115603,716,1,1,Citizen    ,0
1441,Home,Male  ,36,HS      ,95741,561,8,2,Citizen    ,0
1442,Home,Female,47,College ,140500,596,8,2,Citizen    ,0
1443,Home,Male  ,41,HS      ,48845,585,4,2,Citizen    ,0
1444,Home,Female,41,HS      ,96136,698,5,2,Citizen    ,0
1445,Car ,Female,48,College ,98837,630,0,2,Citizen    ,0
1446,Home,Male  ,34,HS      ,96090,653,6,2,Citizen    ,0
1447,Home,Female,39,College ,102706,672,9,2,Citizen    ,0
1448,Car ,Male  ,51,HS      ,99280,644,2,2,Citizen    ,0
1449,Home,Male  ,40,HS      ,97336,625,7,1,Citizen    ,0
1450,Home,Male  ,45,HS      ,89471,556,8,2,Citizen    ,0
1451,Car ,Male  ,43,HS      ,118176,662,0,2,Citizen    ,1
1452,Home,Male  ,30,HS      ,77826,504,1,2,Citizen    ,0
1453,Car ,Female,38,HS      ,100483,565,1,2,Citizen    ,0
1454,Car ,Female,38,College ,99351,720,1,1,Citizen    ,0
1455,Home,Female,52,College ,88594,664,12,2,Citizen    ,0
1456,Home,Male  ,32,College ,104079,620,6,2,Citizen    ,0
1457,Car ,Female,47,College ,125746,666,3,2,Citizen    ,0
1458,Car ,Female,45,HS      ,83183,557,0,2,Citizen    ,0
1459,Home,Male  ,47,HS      ,91547,558,6,2,Citizen    ,0
1460,Car ,Male  ,41,College ,78343,592,2,2,Citizen    ,0
1461,Home,Male  ,41,HS      ,96956,647,5,2,Citizen    ,0
1462,Home,Male  ,32,Gradaute,89250,590,10,2,Citizen    ,0
1463,Car ,Male  ,48,College ,104672,547,3,2,Citizen    ,0
1464,Car ,Male  ,39,HS      ,98653,607,0,2,Citizen    ,0
1465,Car ,Female,49,HS      ,100434,803,0,1,Citizen    ,0
1466,Car ,Male  ,35,HS      ,94903,532,0,2,Citizen    ,0
1467,Car ,Female,44,Gradaute,109812,645,1,2,Citizen    ,1
1468,Home,Male  ,37,College ,103659,667,11,2,Citizen    ,0
1469,Car ,Male  ,36,HS      ,77129,583,1,1,Citizen    ,0
1470,Car ,Female,46,College ,122099,730,3,2,Citizen    ,0
1471,Car ,Female,58,Gradaute,103473,611,3,2,Citizen    ,0
1472,Home,Male  ,47,College ,119675,679,9,2,Citizen    ,0
1473,Car ,Female,41,HS      ,98479,643,0,2,Citizen    ,0
1474,Home,Male  ,39,HS      ,102854,548,12,1,Citizen    ,0
1475,Home,Male  ,38,HS      ,88140,643,5,2,Citizen    ,0
1476,Home,Male  ,40,College ,92335,746,7,2,Citizen    ,0
1477,Car ,Male  ,52,College ,95952,533,1,2,Citizen    ,0
1478,Car ,Male  ,45,HS      ,88037,560,0,2,Citizen    ,0
1479,Car ,Male  ,56,HS      ,129745,704,3,1,Citizen    ,0
1480,Home,Female,41,HS      ,75871,523,5,2,Citizen    ,0
1481,Car ,Male  ,37,College ,89146,569,1,2,Citizen    ,0
1482,Car ,Male  ,32,HS      ,95925,647,0,2,Citizen    ,0
1483,Car ,Male  ,39,College ,71351,469,2,2,Citizen    ,0
1484,Car ,Male  ,43,HS      ,113472,658,3,1,Citizen    ,0
1485,Car ,Male  ,28,HS      ,104058,565,0,2,Citizen    ,1
1486,Car ,Male  ,48,College ,80817,624,2,2,Citizen    ,0
1487,Home,Female,43,HS      ,106131,630,7,2,Citizen    ,0
1488,Car ,Female,47,Gradaute,104433,642,3,1,Non-citizen,0
1489,Car ,Male  ,41,HS      ,109859,695,0,2,Citizen    ,0
1490,Home,Female,32,HS      ,87367,574,2,2,Citizen    ,0
1491,Car ,Female,48,HS      ,88659,670,1,2,Citizen    ,0
1492,Home,Male  ,35,HS      ,73591,606,9,2,Citizen    ,0
1493,Home,Male  ,30,HS      ,64623,548,1,2,Citizen    ,0
1494,Home,Male  ,46,HS      ,92017,755,6,2,Citizen    ,0
1495,Car ,Female,41,HS      ,76749,659,0,2,Citizen    ,0
1496,Car ,Female,49,HS      ,102137,556,0,2,Citizen    ,0
1497,Home,Female,45,Gradaute,72079,680,9,2,Citizen    ,0
1498,Car ,Female,43,College ,74082,625,2,2,Citizen    ,0
1499,Home,Female,38,College ,82836,636,8,2,Citizen    ,0
1500,Car ,Male  ,42,HS      ,94505,596,1,1,Citizen    ,0
1501,Car ,Female,46,HS      ,114567,732,0,2,Non-citizen,0
1502,Home,Female,30,HS      ,96044,685,7,2,Citizen    ,0
1503,Car ,Female,48,HS      ,105119,657,1,2,Citizen    ,0
1504,Home,Male  ,49,HS      ,97621,567,8,2,Citizen    ,0
1505,Home,Female,38,College ,100057,636,3,2,Citizen    ,0
1506,Car ,Male  ,43,HS      ,90159,647,1,2,Citizen    ,0
1507,Home,Male  ,50,College ,97325,650,10,2,Citizen    ,0
1508,Car ,Male  ,43,HS      ,107715,582,0,2,Citizen    ,0
1509,Car ,Female,46,HS      ,95771,611,0,2,Citizen    ,0
1510,Home,Female,45,HS      ,106319,548,6,2,Citizen    ,0
1511,Car ,Male  ,42,HS      ,100389,568,2,2,Citizen    ,0
1512,Car ,Female,29,HS      ,114142,554,1,2,Citizen    ,0
1513,Car ,Female,46,HS      ,90209,771,2,1,Citizen    ,1
1514,Car ,Male  ,44,HS      ,79919,656,0,2,Citizen    ,0
1515,Car ,Male  ,52,HS      ,110066,674,0,1,Citizen    ,0
1516,Car ,Male  ,36,College ,90277,624,1,2,Citizen    ,0
1517,Car ,Male  ,35,HS      ,66957,610,0,2,Citizen    ,0
1518,Car ,Male  ,32,HS      ,67593,550,0,2,Citizen    ,0
1519,Car ,Male  ,39,HS      ,81073,709,0,2,Citizen    ,0
1520,Home,Male  ,35,HS      ,91087,632,6,2,Citizen    ,0
1521,Car ,Male  ,50,HS      ,133800,734,2,1,Citizen    ,0
1522,Car ,Male  ,43,College ,96699,669,2,2,Citizen    ,1
1523,Car ,Female,45,Gradaute,76754,807,0,2,Citizen    ,0
1524,Car ,Female,35,HS      ,92225,530,0,2,Citizen    ,0
1525,Home,Male  ,40,HS      ,88871,592,1,2,Citizen    ,0
1526,Car ,Female,38,College ,89829,615,1,2,Citizen    ,0
1527,Car ,Female,48,College ,119714,632,1,1,Citizen    ,0
1528,Car ,Female,43,Gradaute,82369,587,2,2,Citizen    ,1
1529,Car ,Female,54,College ,119961,700,3,1,Citizen    ,0
1530,Car ,Female,45,HS      ,121139,665,0,2,Citizen    ,0
1531,Car ,Male  ,39,HS      ,105730,558,1,2,Citizen    ,0
1532,Home,Male  ,41,College ,83603,606,8,2,Citizen    ,0
1533,Car ,Female,39,HS      ,93060,578,0,2,Citizen    ,0
1534,Car ,Female,32,HS      ,64940,604,0,2,Citizen    ,0
1535,Home,Male  ,46,HS      ,76618,532,8,2,Citizen    ,0
1536,Car ,Male  ,45,College ,117169,646,2,2,Citizen    ,0
1537,Car ,Male  ,49,College ,93156,654,2,1,Non-citizen,0
1538,Home,Female,49,HS      ,96732,558,7,2,Citizen    ,0
1539,Home,Male  ,39,HS      ,78664,578,11,2,Citizen    ,0
1540,Car ,Male  ,44,HS      ,90906,718,1,2,Citizen    ,1
1541,Car ,Male  ,38,College ,98914,710,2,2,Citizen    ,0
1542,Car ,Male  ,35,HS      ,98805,582,2,2,Citizen    ,0
1543,Car ,Female,48,HS      ,104461,629,1,2,Citizen    ,0
1544,Car ,Female,55,College ,120422,770,2,2,Citizen    ,1
1545,Home,Male  ,38,HS      ,83760,609,3,2,Citizen    ,0
1546,Car ,Male  ,39,College ,87377,498,0,2,Citizen    ,0
1547,Home,Male  ,37,HS      ,82267,486,6,2,Citizen    ,0
1548,Car ,Male  ,38,HS      ,87259,544,0,2,Citizen    ,0
1549,Car ,Male  ,49,HS      ,99188,647,0,2,Citizen    ,0
1550,Home,Male  ,41,HS      ,107508,588,9,2,Citizen    ,0
1551,Car ,Male  ,40,HS      ,95976,591,2,2,Citizen    ,0
1552,Home,Male  ,46,HS      ,108251,677,8,2,Citizen    ,0
1553,Home,Male  ,44,HS      ,90107,576,12,2,Citizen    ,0
1554,Car ,Female,38,HS      ,124918,502,2,2,Citizen    ,0
1555,Home,Female,28,HS      ,81821,671,4,2,Citizen    ,0
1556,Home,Male  ,36,College ,76718,572,4,2,Citizen    ,0
1557,Car ,Female,48,HS      ,83503,713,0,1,Citizen    ,0
1558,Car ,Female,41,College ,118979,672,2,2,Citizen    ,1
1559,Car ,Female,31,College ,112651,537,0,2,Citizen    ,0
1560,Car ,Male  ,45,College ,118572,614,3,2,Citizen    ,0
1561,Car ,Female,33,College ,89101,598,1,2,Citizen    ,0
1562,Home,Male  ,45,HS      ,89332,501,6,2,Citizen    ,0
1563,Home,Male  ,32,HS      ,105637,493,7,2,Citizen    ,0
1564,Car ,Female,36,HS      ,109389,611,0,2,Citizen    ,0
1565,Car ,Male  ,41,Gradaute,93460,661,2,2,Citizen    ,1
1566,Car ,Female,44,HS      ,99565,640,0,2,Citizen    ,0
1567,Car ,Female,40,HS      ,81595,571,1,2,Citizen    ,0
1568,Home,Male  ,34,College ,111179,568,10,2,Citizen    ,1
1569,Car ,Female,41,HS      ,89810,482,0,1,Citizen    ,0
1570,Home,Male  ,38,HS      ,81105,629,3,2,Citizen    ,0
1571,Car ,Female,44,College ,96835,657,2,2,Citizen    ,0
1572,Car ,Male  ,36,HS      ,80037,530,1,2,Citizen    ,0
1574,Car ,Male  ,32,HS      ,85075,499,2,2,Citizen    ,0
1575,Car ,Male  ,36,HS      ,74640,484,3,2,Citizen    ,0
1576,Home,Female,40,HS      ,105960,610,3,2,Citizen    ,0
1577,Car ,Male  ,44,HS      ,85190,585,2,2,Citizen    ,0
1578,Car ,Male  ,45,Gradaute,105227,630,2,2,Citizen    ,0
1579,Home,Male  ,50,HS      ,78480,654,6,2,Citizen    ,0
1580,Car ,Female,40,HS      ,73927,610,0,1,Citizen    ,0
1581,Home,Female,39,College ,82744,631,2,2,Citizen    ,0
1582,Home,Male  ,48,HS      ,107996,662,9,1,Citizen    ,0
1583,Car ,Female,45,HS      ,115538,565,1,2,Citizen    ,0
1584,Home,Female,31,HS      ,56456,485,4,2,Citizen    ,0
1585,Car ,Female,44,Gradaute,128996,631,3,1,Citizen    ,0
1586,Car ,Female,51,College ,104009,671,3,2,Citizen    ,0
1587,Car ,Female,54,College ,105630,729,2,2,Citizen    ,0
1588,Car ,Male  ,34,College ,87161,573,0,2,Citizen    ,0
1589,Car ,Female,35,HS      ,123648,610,2,2,Citizen    ,0
1590,Home,Male  ,31,HS      ,101457,648,4,2,Citizen    ,0
1591,Car ,Male  ,47,HS      ,93375,642,2,2,Citizen    ,0
1592,Home,Male  ,50,College ,105507,669,6,2,Citizen    ,0
1593,Car ,Female,42,Gradaute,122608,625,2,2,Non-citizen,1
1594,Car ,Female,46,HS      ,98037,649,1,2,Citizen    ,0
1595,Home,Female,43,HS      ,82209,713,9,1,Citizen    ,0
1596,Car ,Male  ,44,HS      ,77005,597,0,2,Citizen    ,0
1597,Car ,Male  ,43,HS      ,99622,677,0,2,Citizen    ,1
1598,Car ,Female,46,HS      ,96656,597,2,2,Citizen    ,0
1599,Home,Male  ,28,HS      ,94195,601,10,2,Citizen    ,0
1600,Car ,Male  ,49,College ,82949,603,1,2,Citizen    ,0
1601,Car ,Male  ,41,HS      ,82770,692,2,2,Citizen    ,0
1602,Car ,Male  ,38,HS      ,67675,643,0,2,Citizen    ,0
1603,Home,Male  ,35,HS      ,69371,442,5,2,Citizen    ,0
1604,Car ,Male  ,51,Gradaute,95163,599,2,2,Citizen    ,0
1605,Car ,Male  ,35,HS      ,104294,573,2,2,Citizen    ,1
1606,Car ,Female,48,College ,109865,601,2,2,Citizen    ,0
1607,Home,Male  ,42,HS      ,82195,555,5,2,Citizen    ,0
1608,Car ,Male  ,45,College ,82905,620,3,2,Citizen    ,0
1609,Car ,Male  ,37,HS      ,114525,670,2,2,Non-citizen,1
1610,Home,Male  ,44,HS      ,94067,627,6,2,Citizen    ,0
1611,Home,Female,29,HS      ,95390,563,4,2,Citizen    ,0
1612,Car ,Male  ,30,HS      ,72457,619,2,2,Citizen    ,0
1613,Home,Male  ,43,HS      ,84328,561,7,2,Citizen    ,0
1614,Car ,Male  ,44,College ,99815,646,1,2,Citizen    ,0
1615,Car ,Female,50,HS      ,89066,623,1,2,Citizen    ,0
1616,Car ,Male  ,35,HS      ,92274,505,2,2,Citizen    ,0
1617,Car ,Male  ,31,College ,94679,611,1,2,Citizen    ,0
1618,Home,Male  ,42,HS      ,75713,544,6,2,Citizen    ,0
1619,Car ,Female,46,Gradaute,88604,660,2,1,Citizen    ,0
1620,Home,Male  ,43,HS      ,80099,595,2,2,Citizen    ,0
1621,Home,Male  ,46,HS      ,83367,583,3,2,Citizen    ,0
1622,Home,Male  ,28,HS      ,47993,540,6,2,Citizen    ,0
1623,Home,Male  ,41,HS      ,62884,550,10,2,Citizen    ,0
1624,Car ,Male  ,37,College ,99426,613,2,2,Citizen    ,0
1625,Home,Male  ,48,HS      ,110506,648,9,2,Citizen    ,0
1626,Car ,Female,44,HS      ,93393,621,1,2,Non-citizen,0
1627,Car ,Female,43,College ,104777,684,0,2,Non-citizen,0
1628,Car ,Female,41,HS      ,93728,541,0,2,Citizen    ,0
1629,Home,Male  ,31,HS      ,108350,596,5,2,Citizen    ,0
1630,Home,Male  ,39,HS      ,86363,575,4,2,Citizen    ,0
1631,Car ,Male  ,39,College ,106875,524,3,2,Citizen    ,0
1632,Car ,Female,42,HS      ,102575,639,0,2,Citizen    ,0
1633,Car ,Male  ,45,HS      ,124210,569,2,2,Citizen    ,0
1634,Car ,Female,48,HS      ,107807,598,2,2,Citizen    ,0
1635,Car ,Female,51,College ,89052,558,2,2,Citizen    ,0
1636,Car ,Female,49,College ,121354,610,2,2,Citizen    ,0
1637,Home,Male  ,50,HS      ,103021,626,5,2,Citizen    ,0
1638,Car ,Female,48,HS      ,131116,663,2,1,Citizen    ,0
1639,Car ,Male  ,35,HS      ,84424,573,0,2,Citizen    ,0
1640,Car ,Male  ,38,HS      ,90043,478,2,2,Citizen    ,0
1641,Car ,Female,43,College ,91930,688,2,2,Citizen    ,1
1642,Home,Male  ,38,College ,98967,638,7,2,Citizen    ,0
1643,Car ,Male  ,42,HS      ,77620,548,0,2,Citizen    ,0
1644,Car ,Male  ,41,HS      ,93377,621,0,2,Citizen    ,0
1645,Car ,Male  ,52,HS      ,68108,640,2,2,Citizen    ,0
1646,Car ,Male  ,47,College ,84802,688,0,2,Citizen    ,0
1647,Car ,Male  ,45,College ,85276,543,1,2,Citizen    ,0
1648,Home,Male  ,47,College ,106771,582,12,2,Citizen    ,0
1649,Car ,Male  ,43,HS      ,121809,659,1,2,Citizen    ,1
1650,Car ,Female,53,HS      ,114260,588,1,2,Citizen    ,0
1651,Car ,Female,38,College ,116818,635,0,2,Citizen    ,0
1652,Car ,Male  ,49,HS      ,110881,588,0,2,Citizen    ,0
1653,Car ,Female,43,College ,113168,632,0,2,Citizen    ,0
